step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud
299,CASH_IN,85444.83,C1360587497,166.0,85610.83,C624338694,1636950.39,1551505.56,0
299,TRANSFER,1158358.08,C1857854292,1158358.08,0.0,C1179545940,0.0,0.0,1
299,PAYMENT,26037.37,C1521221740,500458.0,474420.63,M1256000143,0.0,0.0,0
299,CASH_IN,74605.4,C1005822174,49557.0,124162.4,C1386482783,245801.98,171196.58,0
299,CASH_OUT,28751.33,C1792892833,0.0,0.0,C552405264,53093.62,81844.95,0
299,TRANSFER,485610.41,C945887467,0.0,0.0,C1376993456,1564131.5,2049741.92,0
299,CASH_IN,17919.68,C1309552641,8690885.43,8708805.11,C941822105,923482.3,905562.62,0
299,TRANSFER,2199922.13,C77636538,102017.0,0.0,C502365556,165231.97,2365154.1,0
299,CASH_IN,311846.3,C184540101,953266.28,1265112.58,C1084515682,713419.57,401573.27,0
299,CASH_OUT,257287.71,C1779906150,360.0,0.0,C1653172537,4889386.29,5146674.0,0
299,PAYMENT,61745.3,C895178884,0.0,0.0,M378496424,0.0,0.0,0
299,CASH_OUT,111084.75,C92138376,0.0,0.0,C1132597589,1866064.62,1977149.37,0
299,PAYMENT,4006.99,C474186985,0.0,0.0,M483519249,0.0,0.0,0
299,CASH_OUT,39585.74,C817419038,50755.0,11169.26,C158315020,34166048.26,34205634.0,0
299,CASH_OUT,65166.7,C256335058,319439.0,254272.3,C1879809793,8864865.44,8930032.13,0
299,TRANSFER,264219.55,C2041248357,0.0,0.0,C1210646018,1754639.41,2018858.96,0
299,PAYMENT,28397.71,C1285276475,0.0,0.0,M1305640419,0.0,0.0,0
299,PAYMENT,3672.64,C930163451,32238.62,28565.99,M2084510830,0.0,0.0,0
299,PAYMENT,21861.23,C1056013335,0.0,0.0,M835630123,0.0,0.0,0
299,PAYMENT,10326.82,C205826422,1575.0,0.0,M1174094152,0.0,0.0,0
299,CASH_IN,227200.88,C452081920,465200.93,692401.81,C387504100,403867.14,176666.27,0
299,CASH_OUT,137304.35,C2129969581,0.0,0.0,C195941545,1744979.17,1882283.52,0
299,CASH_IN,84564.5,C2080780681,4478.0,89042.5,C1429609482,0.0,0.0,0
299,CASH_IN,179228.85,C568242666,100625.0,279853.85,C177837778,29814.51,0.0,0
299,CASH_IN,19462.75,C1033282055,948986.64,968449.39,C424745580,7135368.06,7115905.3,0
299,CASH_IN,95677.74,C426514483,16919740.61,17015418.35,C852111270,186863.62,91185.88,0
299,CASH_IN,326323.77,C716826030,2742513.24,3068837.0,C1862138148,568639.61,242315.85,0
299,CASH_IN,19922.96,C1382451830,1297290.22,1317213.18,C1777109893,1985174.41,1965251.45,0
299,CASH_OUT,144805.26,C194679680,0.0,0.0,C205398191,1465469.73,1610274.99,0
299,PAYMENT,3568.9,C1199723475,0.0,0.0,M761465817,0.0,0.0,0
299,CASH_IN,270334.74,C276342023,6608573.8,6878908.54,C1195456610,2576584.76,2306250.02,0
299,CASH_IN,199752.13,C1326734361,5641931.81,5841683.94,C1399520656,2069104.18,1869352.04,0
299,CASH_IN,300786.94,C200569238,10281.0,311067.94,C65252492,46016.13,0.0,0
299,CASH_OUT,252325.96,C399867190,1471.0,0.0,C1696728858,305219.6,557545.56,0
299,CASH_IN,2167.37,C2104657301,23136197.34,23138364.7,C412359536,230438.02,228270.65,0
299,PAYMENT,1098.19,C567342801,0.0,0.0,M379382641,0.0,0.0,0
299,CASH_IN,285936.32,C1479152041,7148039.93,7433976.25,C724251968,10481008.02,10195071.7,0
299,TRANSFER,1953979.41,C1872908529,118111.27,0.0,C1805889045,4640105.86,6594085.26,0
299,CASH_IN,192428.78,C1678151480,24380.0,216808.78,C1939129774,164608.4,0.0,0
299,CASH_IN,372826.78,C1754597808,16254.0,389080.78,C549861940,36836.62,0.0,0
299,CASH_IN,309905.66,C692878231,118687.53,428593.19,C566034308,2608078.65,2298172.99,0
299,TRANSFER,433096.57,C108294515,0.0,0.0,C1130489750,1178730.15,1611826.72,0
299,CASH_IN,152309.46,C1546634030,2171335.26,2323644.72,C1400220774,924513.71,772204.25,0
299,CASH_IN,367491.97,C849152620,1795152.17,2162644.14,C604102475,1320294.59,952802.62,0
299,CASH_OUT,366407.12,C1097356593,11456.0,0.0,C747224598,96944.42,463351.54,0
299,CASH_OUT,80490.0,C28026778,11620.0,0.0,C295966727,0.0,80490.0,0
299,PAYMENT,2881.52,C463108381,214921.0,212039.48,M1296297929,0.0,0.0,0
299,PAYMENT,3316.46,C1451430305,0.0,0.0,M936899276,0.0,0.0,0
299,TRANSFER,1720363.88,C437723606,166911.0,0.0,C19831966,801278.16,2521642.04,0
299,PAYMENT,2502.21,C390647604,22602.0,20099.79,M1312449532,0.0,0.0,0
299,CASH_OUT,306495.36,C954008627,473.0,0.0,C1743816235,3411689.97,3718185.33,0
299,CASH_OUT,292531.66,C1036030419,0.0,0.0,C1070023623,1880697.41,2173229.07,0
299,CASH_OUT,379025.31,C1778475773,0.0,0.0,C1380336408,3120030.46,3499055.78,0
299,CASH_IN,145622.98,C589697741,30955.0,176577.98,C1638756651,105496.96,0.0,0
299,CASH_IN,166272.49,C1097054307,39.0,166311.49,C951941418,0.0,0.0,0
299,CASH_OUT,206387.75,C1261107474,0.0,0.0,C1690898271,330819.51,537207.26,0
299,PAYMENT,1704.16,C1594432010,61285.0,59580.84,M1226720797,0.0,0.0,0
299,PAYMENT,3004.34,C1065692301,0.0,0.0,M446718653,0.0,0.0,0
299,CASH_OUT,254639.89,C1904894654,5945.0,0.0,C1956517613,3058049.17,3312689.06,0
299,CASH_OUT,361338.95,C194521271,137.0,0.0,C1572992213,400720.63,762059.58,0
299,CASH_OUT,215065.94,C1635204316,11085.0,0.0,C756874037,0.0,215065.94,0
299,CASH_OUT,48210.76,C1659616988,0.0,0.0,C248206866,114069.63,162280.4,0
299,CASH_IN,257092.92,C1496998840,2285157.17,2542250.1,C1635089605,1217733.58,960640.66,0
299,PAYMENT,18976.22,C1556343594,5748.0,0.0,M1520400797,0.0,0.0,0
299,TRANSFER,332042.48,C619441968,21849.0,0.0,C1459934601,331893.62,663936.1,0
299,CASH_OUT,238735.07,C192854128,0.0,0.0,C1425391152,467704.72,706439.79,0
299,CASH_IN,200034.13,C449436879,67397.0,267431.13,C1251215357,299447.73,99413.6,0
299,CASH_IN,155353.97,C1998173227,104723.0,260076.97,C99958375,715432.92,560078.96,0
299,PAYMENT,14329.06,C753417506,0.0,0.0,M498178324,0.0,0.0,0
299,PAYMENT,3863.15,C1859027095,160733.72,156870.57,M710903173,0.0,0.0,0
299,CASH_OUT,80844.84,C881821675,0.0,0.0,C1258392930,4870212.41,4951057.25,0
299,CASH_OUT,327076.61,C513737348,0.0,0.0,C1626590424,5635376.81,5962453.43,0
299,CASH_OUT,375825.72,C1659507592,913.0,0.0,C535074123,0.0,375825.72,0
299,CASH_OUT,441635.91,C1912085453,100714.0,0.0,C671474674,2463620.05,2821654.18,0
299,CASH_OUT,361213.83,C1614985301,0.0,0.0,C1357725293,525857.66,887071.49,0
299,CASH_OUT,306113.98,C1970550867,15948.0,0.0,C73698657,728145.65,1034259.63,0
299,CASH_IN,163489.0,C517795573,78885.0,242374.0,C273298157,291017.92,127528.92,0
299,PAYMENT,7964.86,C227138811,0.0,0.0,M1144150593,0.0,0.0,0
299,PAYMENT,13530.98,C1703945308,0.0,0.0,M301561164,0.0,0.0,0
299,CASH_OUT,280579.27,C624808730,0.0,0.0,C42459562,3960629.72,4241208.99,0
299,CASH_IN,174703.79,C1557778014,3113570.42,3288274.21,C1965720280,479656.15,304952.36,0
299,TRANSFER,312203.47,C49532490,0.0,0.0,C1083630553,4267833.47,4580036.94,0
299,CASH_OUT,67520.05,C414228131,0.0,0.0,C107171404,337202.8,404722.85,0
299,TRANSFER,555368.14,C2009595094,0.0,0.0,C888834333,1569965.03,2125333.18,0
299,PAYMENT,988.4,C1511847306,0.0,0.0,M1447006561,0.0,0.0,0
299,PAYMENT,17738.9,C1977762141,0.0,0.0,M2013064962,0.0,0.0,0
299,CASH_IN,149160.92,C910700563,3148480.78,3297641.7,C1847117465,1079767.97,930607.06,0
299,CASH_IN,29346.53,C347230950,7862627.62,7891974.15,C1412171372,1597490.53,1568144.0,0
299,CASH_IN,60271.72,C1737545247,2294850.25,2355121.98,C1826973666,1555876.95,1495605.23,0
299,CASH_IN,44854.06,C481962638,100279.0,145133.06,C1067211807,9367.93,0.0,0
299,CASH_OUT,256764.48,C761705829,0.0,0.0,C1903903008,1593537.06,1850301.54,0
299,PAYMENT,7567.54,C1045645975,0.0,0.0,M68440303,0.0,0.0,0
299,PAYMENT,12451.68,C245677064,20257.0,7805.32,M470730308,0.0,0.0,0
299,CASH_OUT,585622.16,C1338706941,0.0,0.0,C288685709,1368233.71,3494213.1,0
299,CASH_OUT,319298.34,C897833987,49996.0,0.0,C527123247,159728.1,479026.44,0
299,PAYMENT,4866.67,C1219813151,106364.0,101497.33,M1167110288,0.0,0.0,0
299,CASH_IN,214002.08,C3595828,3958549.08,4172551.16,C1075329044,3066753.35,2852751.27,0
299,CASH_OUT,33581.06,C593737003,1997.0,0.0,C719590092,3412733.95,3446315.01,0
299,CASH_OUT,126511.17,C1877899671,456623.0,330111.83,C1690420082,0.0,126511.17,0
299,CASH_OUT,45356.37,C795420036,0.0,0.0,C2049322103,393511.48,438867.85,0
299,PAYMENT,16336.43,C1812830577,72065.0,55728.57,M754105151,0.0,0.0,0
299,CASH_OUT,77361.21,C96355447,0.0,0.0,C2024643254,1225829.13,1303190.33,0
299,PAYMENT,16047.0,C1018022247,89957.65,73910.65,M1686697465,0.0,0.0,0
299,PAYMENT,21563.83,C1541624294,0.0,0.0,M1003026883,0.0,0.0,0
299,CASH_OUT,71547.69,C718799876,0.0,0.0,C288665596,10166749.98,10238297.67,0
299,CASH_IN,127252.18,C941553865,32193.0,159445.18,C743893710,842821.18,715569.0,0
299,CASH_OUT,234557.78,C628813020,83039.0,0.0,C1839510984,0.0,234557.78,0
299,TRANSFER,531701.35,C783567048,41171.0,0.0,C1577788793,0.0,531701.35,0
299,CASH_IN,81338.73,C1297858438,10235.0,91573.73,C1399417391,0.0,0.0,0
299,CASH_OUT,220543.21,C1116415071,47802.0,0.0,C1503946435,4100699.1,4321242.31,0
299,PAYMENT,6003.3,C1282715266,15621.0,9617.7,M761634713,0.0,0.0,0
299,TRANSFER,1173285.12,C335239453,600865.65,0.0,C533711997,10260854.37,11434139.49,0
299,PAYMENT,35542.6,C743393720,359050.25,323507.65,M353606796,0.0,0.0,0
299,PAYMENT,53361.01,C1492502912,0.0,0.0,M739233327,0.0,0.0,0
299,PAYMENT,14231.17,C1243836219,0.0,0.0,M20235071,0.0,0.0,0
299,PAYMENT,32844.05,C1842277924,0.0,0.0,M891279689,0.0,0.0,0
299,TRANSFER,1247545.56,C525875895,60381.0,0.0,C801026135,76088.7,1323634.25,0
299,PAYMENT,14707.06,C1699584145,0.0,0.0,M1110443673,0.0,0.0,0
299,PAYMENT,9415.93,C1454309700,3088.0,0.0,M445835129,0.0,0.0,0
299,CASH_OUT,358858.51,C1705488540,548.0,0.0,C438917242,16958.97,375817.47,0
299,CASH_OUT,150747.47,C1704177394,0.0,0.0,C406052728,1586867.17,2692803.13,0
299,CASH_IN,117015.03,C880707984,15308810.3,15425825.34,C955397163,3552735.09,3435720.06,0
299,PAYMENT,42552.37,C341037547,119910.24,77357.87,M2018457003,0.0,0.0,0
299,PAYMENT,37574.66,C1958596894,0.0,0.0,M967681410,0.0,0.0,0
299,CASH_OUT,215015.5,C569175022,51629.0,0.0,C1628477166,17758.6,232774.09,0
299,CASH_IN,30878.58,C1623855225,48591.0,79469.58,C1754602973,0.0,0.0,0
299,CASH_OUT,373926.71,C596475397,0.0,0.0,C556362989,1483373.82,1857300.54,0
299,CASH_OUT,309929.46,C1590708848,204715.0,0.0,C2044284579,1894027.17,2203956.63,0
299,CASH_OUT,55468.24,C107729954,0.0,0.0,C623271844,68385.83,123854.07,0
299,CASH_OUT,220477.29,C1943107848,0.0,0.0,C1966920249,1231175.83,1595239.54,0
299,PAYMENT,10735.78,C35763575,37604.0,26868.22,M355402235,0.0,0.0,0
299,CASH_IN,199702.84,C1348670941,4435571.52,4635274.36,C1692234742,1449732.63,1250029.79,0
299,CASH_IN,275894.02,C966171414,7430166.17,7706060.19,C1712181636,7428302.89,7152408.87,0
299,CASH_IN,229069.38,C1409585603,1430357.77,1659427.15,C1553513453,307501.59,78432.21,0
299,CASH_OUT,24166.07,C122750355,0.0,0.0,C1438574969,281512.24,305678.31,0
299,CASH_OUT,193810.29,C1637616634,9976.0,0.0,C1369066382,128914.24,322724.52,0
299,CASH_IN,298245.51,C858652910,69927.0,368172.51,C843186021,51517.26,0.0,0
299,CASH_OUT,219797.29,C951024853,38218.0,0.0,C1223607322,0.0,219797.29,0
299,PAYMENT,29809.54,C750908375,38555.0,8745.46,M1316183419,0.0,0.0,0
299,CASH_IN,379327.49,C1163398926,30534.0,409861.49,C1505755152,16187.28,0.0,0
299,CASH_OUT,154118.4,C2074556944,0.0,0.0,C913251134,3822168.68,3976287.07,0
299,CASH_OUT,234564.29,C484423867,0.0,0.0,C1255158888,237199.59,471763.88,0
299,PAYMENT,13488.44,C1692378538,51201.0,37712.56,M1831272856,0.0,0.0,0
299,CASH_IN,223103.25,C1947006422,24145.0,247248.25,C316223887,91642.79,0.0,0
299,CASH_OUT,233930.22,C733192112,2255.0,0.0,C721998876,0.0,233930.22,0
299,CASH_OUT,257152.29,C599958479,0.0,0.0,C1835120884,2462986.62,2720138.91,0
299,CASH_OUT,277028.11,C2082466549,100655.0,0.0,C1650353352,167467.86,444495.97,0
299,CASH_IN,121238.07,C1748723778,2230728.3,2351966.37,C1308148519,177360.1,56122.03,0
299,CASH_OUT,79363.02,C255985621,132.0,0.0,C915504724,197831.41,277194.44,0
299,CASH_OUT,429348.77,C1303849781,0.0,0.0,C1522647188,557935.54,987284.32,0
299,CASH_OUT,443360.07,C1472312357,0.0,0.0,C1602572569,2412684.51,2856044.58,0
299,CASH_IN,265832.71,C908833274,12443.0,278275.71,C771071609,14890746.88,14624914.16,0
299,CASH_OUT,23033.5,C653250246,203353.0,180319.5,C2103161810,0.0,23033.5,0
299,CASH_OUT,100790.09,C1525731675,0.0,0.0,C206099837,3305356.83,3406146.93,0
299,CASH_OUT,171329.77,C1044385667,35621.0,0.0,C2011290670,2815267.21,2986596.98,0
299,CASH_OUT,56846.77,C1257438586,43259.0,0.0,C1067121735,0.0,56846.77,0
299,PAYMENT,20703.21,C169755116,0.0,0.0,M288566584,0.0,0.0,0
299,PAYMENT,7792.26,C200727946,0.0,0.0,M1437039568,0.0,0.0,0
299,CASH_IN,374529.16,C1082220958,1794581.68,2169110.84,C549055597,415750.01,41220.85,0
299,PAYMENT,7807.49,C895574018,0.0,0.0,M814507320,0.0,0.0,0
299,CASH_IN,89685.79,C1252027735,3694229.03,3783914.82,C1029171138,149334.67,59648.88,0
299,CASH_OUT,34947.37,C301171453,226.0,0.0,C1418447895,49890.99,84838.36,0
299,CASH_OUT,183460.9,C293920949,5515.0,0.0,C1780312776,18776.47,202237.37,0
299,CASH_OUT,347511.18,C1014594945,0.0,0.0,C1987119389,631342.16,978853.34,0
299,TRANSFER,169300.2,C1535038400,786.0,0.0,C1118787086,315358.07,484658.27,0
299,CASH_IN,128873.81,C118776289,13458673.51,13587547.33,C1786394102,3559962.66,3431088.85,0
299,PAYMENT,11697.73,C254531895,275567.0,263869.27,M743902260,0.0,0.0,0
299,CASH_OUT,143609.65,C2117077180,20629.0,0.0,C1979618771,471267.02,614876.67,0
299,CASH_IN,218156.37,C1877599328,640428.12,858584.49,C1347743217,921751.11,703594.75,0
299,PAYMENT,31630.89,C1489217254,31143.0,0.0,M937597683,0.0,0.0,0
299,CASH_OUT,105843.8,C1046281371,5228.0,0.0,C570598334,207554.41,313398.21,0
299,PAYMENT,5975.88,C819801542,0.0,0.0,M1011582564,0.0,0.0,0
299,PAYMENT,28096.15,C1676158677,75759.44,47663.29,M1472769280,0.0,0.0,0
299,TRANSFER,5166728.87,C811562034,5166728.87,0.0,C1606899764,0.0,0.0,1
299,CASH_IN,142267.63,C1780773287,28078.0,170345.63,C506183976,132712.06,0.0,0
300,PAYMENT,61362.65,C856692448,59935.0,0.0,M252251239,0.0,0.0,0
300,PAYMENT,36212.52,C969593973,224121.0,187908.48,M2081435378,0.0,0.0,0
300,PAYMENT,53838.69,C1108073693,86002.0,32163.31,M1732443803,0.0,0.0,0
300,CASH_OUT,24430.48,C1195743297,0.0,0.0,C1183640869,42635.12,67065.6,0
300,TRANSFER,102473.58,C319891111,217694.0,115220.42,C1855341567,1446771.34,1549244.92,0
300,CASH_OUT,99117.12,C758193303,0.0,0.0,C863993578,5751305.31,5850422.43,0
300,PAYMENT,9764.09,C221405020,0.0,0.0,M1291427977,0.0,0.0,0
300,PAYMENT,23992.51,C762841658,0.0,0.0,M2089808637,0.0,0.0,0
300,CASH_IN,293254.11,C739942104,11416.0,304670.11,C2136701101,605206.91,311952.79,0
300,TRANSFER,264058.41,C519152863,264058.41,0.0,C987555684,0.0,0.0,1
300,CASH_OUT,264058.41,C826118779,264058.41,0.0,C2042705874,3298139.38,3562197.79,1
300,TRANSFER,176059.16,C1589553907,176059.16,0.0,C1151960519,0.0,0.0,1
300,CASH_OUT,176059.16,C1203474575,176059.16,0.0,C964377943,105783.21,281842.36,1
300,TRANSFER,794421.26,C1070321,794421.26,0.0,C1781279814,0.0,0.0,1
300,CASH_OUT,794421.26,C1732604973,794421.26,0.0,C611099542,23123.74,817545.0,1
300,CASH_OUT,60481.83,C1044897507,0.0,0.0,C1658119644,482509.61,542991.44,0
300,PAYMENT,10375.81,C921380663,47550.0,37174.19,M2015123970,0.0,0.0,0
300,TRANSFER,88623.42,C1515701243,0.0,0.0,C1114238628,801669.84,890293.26,0
300,PAYMENT,52523.09,C65997084,0.0,0.0,M823524810,0.0,0.0,0
300,CASH_OUT,292367.64,C38026733,0.0,0.0,C920586748,727535.51,1019903.15,0
300,CASH_OUT,273005.93,C292640536,0.0,0.0,C1885853743,4940212.26,5213218.19,0
300,CASH_IN,156315.36,C1480224259,2841297.03,2997612.4,C1966753010,12484534.81,12328219.44,0
300,CASH_IN,180898.63,C1864678800,1306.0,182204.63,C2014007569,195907.11,15008.47,0
300,CASH_OUT,100239.29,C1338461393,0.0,0.0,C1757546869,882836.69,983075.98,0
300,CASH_OUT,132275.33,C1692182641,19802.0,0.0,C2067133170,571729.39,704004.72,0
300,PAYMENT,3809.78,C1970445836,109.0,0.0,M267971477,0.0,0.0,0
300,CASH_IN,153617.94,C699116324,11846728.94,12000346.88,C2129474347,398886.4,245268.46,0
300,CASH_IN,44947.9,C1040220657,2435621.98,2480569.88,C684357808,658276.65,613328.75,0
300,CASH_IN,285509.56,C244023397,11178.0,296687.56,C803005499,0.0,0.0,0
300,PAYMENT,16313.69,C1747236571,3514.0,0.0,M1435060856,0.0,0.0,0
300,CASH_OUT,505922.18,C511383855,12472.0,0.0,C1158002659,212954.46,718876.64,0
300,CASH_OUT,341963.34,C1160126917,533502.0,191538.66,C1838987808,0.0,341963.34,0
300,PAYMENT,21540.27,C26234951,0.0,0.0,M1732183862,0.0,0.0,0
300,CASH_OUT,80841.71,C1188765788,42004.0,0.0,C632815489,3083.25,83924.96,0
300,CASH_OUT,100758.97,C786921713,0.0,0.0,C617104840,5255178.11,5355937.08,0
300,CASH_IN,9558.08,C1397909662,182293.23,191851.31,C1469540929,56184.46,46626.37,0
300,CASH_IN,623114.39,C141864343,80717.0,703831.39,C240650537,5150722.0,4527607.61,0
300,PAYMENT,27754.25,C1373907007,61296.0,33541.75,M7592821,0.0,0.0,0
300,PAYMENT,49946.21,C2104531513,0.0,0.0,M167148390,0.0,0.0,0
300,CASH_OUT,43444.01,C389727015,158.0,0.0,C1938018799,0.0,43444.01,0
300,CASH_IN,448439.77,C1587603533,17384.0,465823.77,C368017689,0.0,0.0,0
300,CASH_IN,153968.27,C1008273428,8414567.54,8568535.81,C422385862,1062801.95,908833.68,0
300,PAYMENT,29985.75,C1936523259,0.0,0.0,M2136040573,0.0,0.0,0
300,PAYMENT,58996.84,C2147047153,521604.8,462607.96,M671368553,0.0,0.0,0
300,PAYMENT,6212.96,C319260646,0.0,0.0,M1143272531,0.0,0.0,0
300,CASH_IN,1028.94,C208877737,20996.0,22024.94,C1249542999,0.0,0.0,0
300,CASH_OUT,130921.74,C1670602651,0.0,0.0,C1684593692,784955.43,915877.17,0
300,CASH_OUT,254820.54,C244905406,5928.0,0.0,C532466442,0.0,254820.54,0
300,PAYMENT,28358.09,C1323580836,0.0,0.0,M1353885284,0.0,0.0,0
300,PAYMENT,60231.8,C863291006,239.0,0.0,M813456092,0.0,0.0,0
300,CASH_OUT,170484.85,C911558283,0.0,0.0,C867184633,1616274.24,1786759.1,0
300,CASH_IN,509005.27,C1109280131,7696657.75,8205663.02,C422477153,5724494.32,5215489.05,0
300,CASH_OUT,258051.86,C1954024324,130053.0,0.0,C1144484456,564738.63,822790.49,0
300,CASH_OUT,287053.54,C1014229807,330.0,0.0,C993487679,8514.26,295567.8,0
300,CASH_OUT,186380.84,C1098904020,195633.32,9252.48,C320661599,4105760.19,4292141.03,0
300,CASH_OUT,148837.0,C380760470,5866.96,0.0,C1361659537,1541801.16,1690638.16,0
300,CASH_IN,260700.79,C1921863869,72289.0,332989.79,C566466109,84305.85,0.0,0
300,PAYMENT,16498.42,C1298073567,93701.0,77202.58,M1585594091,0.0,0.0,0
300,PAYMENT,31472.65,C1971160750,0.0,0.0,M62602766,0.0,0.0,0
300,TRANSFER,245682.64,C831281989,29920.0,0.0,C1298796173,0.0,245682.64,0
300,CASH_IN,55221.44,C1825155543,10219719.19,10274940.63,C879771541,154883.82,99662.38,0
300,CASH_OUT,249660.65,C68839542,43416.82,0.0,C182855286,2684892.35,2934552.99,0
300,CASH_OUT,486613.17,C590357867,0.0,0.0,C1745932675,3518534.11,4005147.28,0
300,PAYMENT,7953.79,C1381726778,438300.74,430346.95,M1413210599,0.0,0.0,0
300,PAYMENT,7316.84,C799355153,169363.65,162046.81,M1442922000,0.0,0.0,0
300,PAYMENT,21518.45,C1238126096,578.0,0.0,M905387623,0.0,0.0,0
300,PAYMENT,1981.6,C246477158,0.0,0.0,M2059614761,0.0,0.0,0
300,CASH_IN,45023.49,C390245010,9627417.31,9672440.8,C936641337,334257.77,289234.27,0
300,PAYMENT,16623.46,C842711298,0.0,0.0,M1728689,0.0,0.0,0
300,PAYMENT,8759.9,C258637658,0.0,0.0,M1303605715,0.0,0.0,0
300,PAYMENT,16966.45,C1977032748,5549.0,0.0,M952211640,0.0,0.0,0
300,TRANSFER,687283.27,C1010159370,175.0,0.0,C176528963,457028.46,1144311.72,0
300,PAYMENT,8703.16,C1044337398,159280.0,150576.84,M1240342787,0.0,0.0,0
300,CASH_OUT,262194.36,C602014844,20192.0,0.0,C490734857,0.0,262194.36,0
300,CASH_OUT,83442.91,C104749719,216582.0,133139.09,C1435778440,0.0,83442.91,0
300,CASH_OUT,345268.01,C1459016478,172443.0,0.0,C1370497278,51968.61,397236.61,0
300,CASH_OUT,130772.48,C450667394,21027.0,0.0,C1486971046,0.0,130772.48,0
300,CASH_OUT,135312.07,C420059094,0.0,0.0,C1951676359,173865.94,309178.02,0
300,CASH_IN,249810.56,C548576639,24937.0,274747.56,C1934823174,0.0,0.0,0
300,CASH_IN,338554.72,C515015880,19952.0,358506.72,C533878609,0.0,0.0,0
300,PAYMENT,37666.76,C2079367306,46261.0,8594.24,M1581501381,0.0,0.0,0
300,CASH_OUT,543753.27,C68795861,61789.0,0.0,C1668332886,574088.06,1117841.33,0
300,PAYMENT,34787.44,C495751937,26805.0,0.0,M416841300,0.0,0.0,0
300,CASH_OUT,112677.36,C2120868605,937.0,0.0,C398311604,3451477.74,3564155.09,0
300,PAYMENT,29664.3,C1546595288,9009.0,0.0,M533691020,0.0,0.0,0
300,PAYMENT,19822.76,C1261172070,0.0,0.0,M2083200125,0.0,0.0,0
300,CASH_OUT,74088.76,C1306318328,376976.76,302888.01,C888763272,348362.34,422451.1,0
300,CASH_OUT,170428.17,C1829655726,0.0,0.0,C1793288038,1232834.22,1403262.39,0
300,CASH_OUT,245734.81,C18342180,17007.0,0.0,C1128613769,0.0,245734.81,0
300,CASH_OUT,479509.57,C1556645124,40058.0,0.0,C1567219361,617491.74,1097001.31,0
300,PAYMENT,4445.5,C1224848922,32356.0,27910.5,M1176613718,0.0,0.0,0
300,PAYMENT,10394.39,C1705623827,178331.16,167936.77,M482754646,0.0,0.0,0
300,TRANSFER,307736.38,C1254161963,4219.0,0.0,C715231954,1238961.12,1546697.5,0
300,CASH_OUT,123735.89,C1971258251,15162.0,0.0,C22453290,0.0,123735.89,0
300,CASH_IN,196357.13,C1558866322,69760.0,266117.13,C1213535702,1247459.98,1051102.85,0
300,PAYMENT,17171.56,C2122351512,0.0,0.0,M1614012900,0.0,0.0,0
300,CASH_OUT,502473.92,C818760854,0.0,0.0,C1743735800,1348269.85,1850743.78,0
300,CASH_OUT,296950.22,C1843298679,5463.0,0.0,C583172525,65291.0,362241.22,0
300,CASH_OUT,46402.47,C776129833,0.0,0.0,C2024376877,2488428.34,2534830.8,0
300,CASH_IN,122323.09,C1509637569,4965661.41,5087984.5,C1715365761,1631876.04,1509552.95,0
300,CASH_IN,98962.73,C917377279,0.0,98962.73,C1234429486,7882456.25,9879480.87,0
300,PAYMENT,18800.72,C628441455,21226.0,2425.28,M1975916094,0.0,0.0,0
300,PAYMENT,46544.34,C1083440114,116813.0,70268.66,M145204686,0.0,0.0,0
300,PAYMENT,3620.59,C569802747,234107.04,230486.45,M137189089,0.0,0.0,0
300,CASH_IN,9124.28,C1811480589,16094.0,25218.28,C1518903165,0.0,0.0,0
300,PAYMENT,2711.79,C190602672,0.0,0.0,M689241366,0.0,0.0,0
300,PAYMENT,6603.1,C1220110999,0.0,0.0,M1012026611,0.0,0.0,0
300,PAYMENT,28718.05,C1585371617,0.0,0.0,M1745729726,0.0,0.0,0
300,PAYMENT,82299.91,C1223737041,0.0,0.0,M251960894,0.0,0.0,0
300,CASH_OUT,571023.1,C211315589,26694.0,0.0,C1122907248,3329309.6,3900332.7,0
300,CASH_OUT,212032.51,C415667723,22144.0,0.0,C2024265674,8307720.74,8519753.25,0
300,PAYMENT,30444.95,C1459390312,0.0,0.0,M790652134,0.0,0.0,0
300,PAYMENT,5618.26,C373458845,64017.0,58398.74,M1321631904,0.0,0.0,0
300,CASH_OUT,399439.41,C93284819,0.0,0.0,C1692485408,1132716.17,1532155.58,0
300,CASH_IN,138414.4,C954613159,478.0,138892.4,C85412973,0.0,0.0,0
300,CASH_IN,176769.1,C38583306,17736.0,194505.1,C1881359728,1686823.91,1510054.81,0
300,CASH_IN,242043.04,C42444929,8924704.59,9166747.62,C1209378395,1871276.05,1629233.01,0
300,CASH_OUT,82209.43,C1579038585,884382.0,802172.57,C164588536,122652.83,204862.26,0
300,TRANSFER,174096.24,C1715175767,49392.0,0.0,C2067476882,412775.22,586871.46,0
300,PAYMENT,50691.57,C743657329,0.0,0.0,M1941842232,0.0,0.0,0
300,CASH_IN,61143.2,C1329139459,115605.0,176748.2,C1849012304,151747.97,90604.77,0
